af,MAC,pn,ps,SC,rep,sample.n,year
0.1,1,6,8,OO,78,8,17
0.666666666666667,8,7,29,OO,78,8,17
1,16,24,38,OO,78,8,17
0.3,3,9,8,OO,78,8,17
0.6,6,2,5,OO,78,8,17
1,12,1,1,OO,78,8,17
0.9,9,0,1,OO,78,8,17
0.125,1,1,1,OO,78,8,17
1,14,5,4,OO,78,8,17
0.333333333333333,2,1,0,OO,78,8,17
0.5,4,0,1,OO,78,8,17
0.8,8,1,2,OO,78,8,17
0.375,3,1,0,OO,78,8,17
0,0,16314,20565,OO,78,8,18
0.5,6,187,374,OO,78,8,18
0.166666666666667,2,117,239,OO,78,8,18
0.25,3,132,293,OO,78,8,18
0.857142857142857,12,66,149,OO,78,8,18
0.642857142857143,9,133,308,OO,78,8,18
0.214285714285714,3,137,355,OO,78,8,18
0.6,6,97,158,OO,78,8,18
0.666666666666667,8,127,243,OO,78,8,18
0.583333333333333,7,175,376,OO,78,8,18
0.357142857142857,5,126,313,OO,78,8,18
0.571428571428571,8,146,375,OO,78,8,18
0.625,10,36,86,OO,78,8,18
0.833333333333333,5,10,7,OO,78,8,18
0.428571428571429,6,151,342,OO,78,8,18
0.142857142857143,2,94,218,OO,78,8,18
0.1875,3,44,117,OO,78,8,18
0.4375,7,41,102,OO,78,8,18
0.2,2,68,124,OO,78,8,18
0.416666666666667,5,153,283,OO,78,8,18
0.714285714285714,10,109,261,OO,78,8,18
0.125,1,28,59,OO,78,8,18
0.5,8,45,116,OO,78,8,18
0.5,7,176,439,OO,78,8,18
0.6875,11,35,81,OO,78,8,18
0.4,4,76,154,OO,78,8,18
0.7,7,63,126,OO,78,8,18
0.75,9,106,209,OO,78,8,18
0.666666666666667,4,11,24,OO,78,8,18
0.785714285714286,11,136,294,OO,78,8,18
0.25,4,30,70,OO,78,8,18
0.5,5,114,208,OO,78,8,18
0.333333333333333,4,120,271,OO,78,8,18
0.285714285714286,4,108,237,OO,78,8,18
0.3,3,71,144,OO,78,8,18
0.0714285714285714,1,59,132,OO,78,8,18
0.625,5,41,63,OO,78,8,18
0.0833333333333333,1,90,147,OO,78,8,18
0.5,4,49,88,OO,78,8,18
0.1,1,50,92,OO,78,8,18
0.166666666666667,1,13,18,OO,78,8,18
0.25,1,3,6,OO,78,8,18
0.5625,9,41,114,OO,78,8,18
0.375,3,46,68,OO,78,8,18
0.5,3,15,23,OO,78,8,18
0.0625,1,16,33,OO,78,8,18
0.25,2,29,68,OO,78,8,18
0.8,8,43,86,OO,78,8,18
0.75,6,29,42,OO,78,8,18
0.928571428571429,13,15,40,OO,78,8,18
0.333333333333333,2,17,22,OO,78,8,18
1,12,115,209,OO,78,8,18
0.375,6,26,72,OO,78,8,18
1,10,50,94,OO,78,8,18
0.125,2,21,41,OO,78,8,18
0.75,12,22,65,OO,78,8,18
0.916666666666667,11,28,64,OO,78,8,18
1,8,24,23,OO,78,8,18
1,16,50,116,OO,78,8,18
1,14,170,368,OO,78,8,18
0.875,14,8,23,OO,78,8,18
0.9375,15,5,11,OO,78,8,18
0.9,9,22,39,OO,78,8,18
0.875,7,11,26,OO,78,8,18
0.833333333333333,10,80,155,OO,78,8,18
0.3125,5,39,81,OO,78,8,18
0.8125,13,22,70,OO,78,8,18
0.75,3,2,5,OO,78,8,18
1,4,0,3,OO,78,8,18
1,6,11,8,OO,78,8,18
1,2,1,1,OO,78,8,18
0.5,1,1,0,OO,78,8,18
0.5,2,2,2,OO,78,8,18
0,0,15241,18907,OO,79,8,17
0.125,2,475,991,OO,79,8,17
0.357142857142857,5,90,173,OO,79,8,17
0.25,4,445,932,OO,79,8,17
0.0714285714285714,1,160,223,OO,79,8,17
0.214285714285714,3,94,168,OO,79,8,17
0.916666666666667,11,2,4,OO,79,8,17
0.0625,1,698,982,OO,79,8,17
0.142857142857143,2,82,177,OO,79,8,17
0.75,12,135,293,OO,79,8,17
0.714285714285714,10,32,59,OO,79,8,17
0.25,3,14,30,OO,79,8,17
0.285714285714286,4,106,195,OO,79,8,17
0.857142857142857,12,19,28,OO,79,8,17
0.875,14,70,149,OO,79,8,17
0.9375,15,51,102,OO,79,8,17
0.8125,13,123,248,OO,79,8,17
0.1875,3,387,836,OO,79,8,17
0.785714285714286,11,24,46,OO,79,8,17
0.642857142857143,9,47,91,OO,79,8,17
0.928571428571429,13,7,15,OO,79,8,17
1,12,1,2,OO,79,8,17
1,16,6,13,OO,79,8,17
1,14,1,6,OO,79,8,17
0.428571428571429,6,75,169,OO,79,8,17
0.0833333333333333,1,18,16,OO,79,8,17
0.5625,9,193,506,OO,79,8,17
0.4375,7,325,812,OO,79,8,17
0.5,8,403,822,OO,79,8,17
0.5,7,68,164,OO,79,8,17
0.3125,5,464,942,OO,79,8,17
0.4,4,2,2,OO,79,8,17
0.6875,11,193,419,OO,79,8,17
0.375,6,453,943,OO,79,8,17
0.1,1,5,3,OO,79,8,17
0.571428571428571,8,57,131,OO,79,8,17
0.5,6,8,17,OO,79,8,17
0.166666666666667,2,10,29,OO,79,8,17
0.625,10,223,514,OO,79,8,17
0.833333333333333,10,3,1,OO,79,8,17
0.75,6,0,1,OO,79,8,17
0.583333333333333,7,5,15,OO,79,8,17
0.2,2,0,5,OO,79,8,17
0.333333333333333,4,12,25,OO,79,8,17
0.416666666666667,5,13,13,OO,79,8,17
0.75,9,0,4,OO,79,8,17
0.666666666666667,8,5,8,OO,79,8,17
0.3,3,1,2,OO,79,8,17
0.5,5,1,1,OO,79,8,17
0.125,1,1,2,OO,79,8,17
0.5,4,0,1,OO,79,8,17
0.25,2,0,1,OO,79,8,17
0,0,16175,20293,OO,79,8,18
0.3,3,65,116,OO,79,8,18
0.166666666666667,2,128,255,OO,79,8,18
0.583333333333333,7,136,297,OO,79,8,18
0.5,7,138,377,OO,79,8,18
0.142857142857143,2,155,352,OO,79,8,18
0.125,2,60,108,OO,79,8,18
0.5,6,136,293,OO,79,8,18
0.571428571428571,8,182,435,OO,79,8,18
0.416666666666667,5,119,239,OO,79,8,18
0.5,8,29,108,OO,79,8,18
0.5,5,83,152,OO,79,8,18
0.214285714285714,3,158,333,OO,79,8,18
0.0833333333333333,1,96,199,OO,79,8,18
0.0714285714285714,1,128,265,OO,79,8,18
0.4,4,67,107,OO,79,8,18
0.333333333333333,4,109,223,OO,79,8,18
0.357142857142857,5,97,214,OO,79,8,18
0.428571428571429,6,137,301,OO,79,8,18
0.4375,7,44,109,OO,79,8,18
0.5625,9,34,122,OO,79,8,18
0.5,4,30,49,OO,79,8,18
0.666666666666667,8,95,207,OO,79,8,18
0.666666666666667,4,13,15,OO,79,8,18
0.7,7,65,116,OO,79,8,18
0.75,6,30,37,OO,79,8,18
0.2,2,62,127,OO,79,8,18
0.642857142857143,9,146,338,OO,79,8,18
0.1,1,56,114,OO,79,8,18
0.3125,5,31,79,OO,79,8,18
0.333333333333333,2,9,13,OO,79,8,18
0.1875,3,65,95,OO,79,8,18
0.285714285714286,4,141,298,OO,79,8,18
0.625,10,43,113,OO,79,8,18
0.6,6,66,113,OO,79,8,18
0.0625,1,42,88,OO,79,8,18
0.375,3,24,53,OO,79,8,18
0.25,2,42,49,OO,79,8,18
0.25,3,122,274,OO,79,8,18
0.375,6,51,101,OO,79,8,18
0.875,7,17,26,OO,79,8,18
0.6875,11,37,117,OO,79,8,18
0.125,1,28,48,OO,79,8,18
0.857142857142857,12,118,252,OO,79,8,18
0.833333333333333,10,106,214,OO,79,8,18
1,10,52,68,OO,79,8,18
0.875,14,33,55,OO,79,8,18
0.714285714285714,10,119,289,OO,79,8,18
0.625,5,19,58,OO,79,8,18
0.75,12,36,56,OO,79,8,18
0.75,9,99,208,OO,79,8,18
0.5,3,5,18,OO,79,8,18
0.166666666666667,1,14,24,OO,79,8,18
0.785714285714286,11,128,296,OO,79,8,18
0.8,8,52,110,OO,79,8,18
0.8125,13,24,101,OO,79,8,18
0.928571428571429,13,78,158,OO,79,8,18
0.9375,15,24,47,OO,79,8,18
1,14,153,315,OO,79,8,18
1,12,87,183,OO,79,8,18
0.9,9,34,63,OO,79,8,18
1,8,17,29,OO,79,8,18
0.25,4,36,72,OO,79,8,18
0.916666666666667,11,62,146,OO,79,8,18
0.25,1,1,3,OO,79,8,18
0.75,3,2,2,OO,79,8,18
1,16,36,86,OO,79,8,18
0.833333333333333,5,7,6,OO,79,8,18
0.5,2,1,1,OO,79,8,18
1,6,11,8,OO,79,8,18
1,4,2,1,OO,79,8,18
1,2,1,0,OO,79,8,18
0.5,1,0,1,OO,79,8,18
0,0,15393,18999,OO,8,8,17
0.166666666666667,2,23,43,OO,8,8,17
0.25,4,358,785,OO,8,8,17
0.428571428571429,6,141,300,OO,8,8,17
0.375,6,421,921,OO,8,8,17
0.571428571428571,8,86,167,OO,8,8,17
0.0625,1,685,1017,OO,8,8,17
0.714285714285714,10,55,95,OO,8,8,17
0.214285714285714,3,134,285,OO,8,8,17
0.3125,5,355,813,OO,8,8,17
0.0714285714285714,1,208,343,OO,8,8,17
0.6875,11,143,335,OO,8,8,17
0.285714285714286,4,176,327,OO,8,8,17
0.125,2,338,762,OO,8,8,17
0.357142857142857,5,147,305,OO,8,8,17
0.1875,3,325,695,OO,8,8,17
0.142857142857143,2,129,251,OO,8,8,17
0.4375,7,315,768,OO,8,8,17
0.25,3,21,62,OO,8,8,17
0.875,14,38,86,OO,8,8,17
0.928571428571429,13,13,15,OO,8,8,17
0.625,10,188,397,OO,8,8,17
0.785714285714286,11,35,79,OO,8,8,17
0.916666666666667,11,1,2,OO,8,8,17
0.8125,13,66,158,OO,8,8,17
0.857142857142857,12,9,23,OO,8,8,17
0.75,12,125,314,OO,8,8,17
1,12,1,3,OO,8,8,17
0.833333333333333,10,2,8,OO,8,8,17
0.642857142857143,9,86,153,OO,8,8,17
0.9375,15,45,85,OO,8,8,17
0.5,7,104,200,OO,8,8,17
0.416666666666667,5,20,44,OO,8,8,17
0.333333333333333,4,19,53,OO,8,8,17
0.0833333333333333,1,40,45,OO,8,8,17
0.5625,9,231,502,OO,8,8,17
0.583333333333333,7,9,23,OO,8,8,17
0.5,8,297,672,OO,8,8,17
0.5,6,22,33,OO,8,8,17
0.666666666666667,8,11,15,OO,8,8,17
0.7,7,1,2,OO,8,8,17
0.8,8,1,1,OO,8,8,17
0.2,2,3,6,OO,8,8,17
0.3,3,1,6,OO,8,8,17
0.4,4,2,3,OO,8,8,17
0.75,9,6,10,OO,8,8,17
0.1,1,4,5,OO,8,8,17
1,16,7,9,OO,8,8,17
0.5,5,0,4,OO,8,8,17
0.9,9,1,0,OO,8,8,17
1,14,6,4,OO,8,8,17
1,10,0,1,OO,8,8,17
0.6,6,1,2,OO,8,8,17
0.125,1,0,2,OO,8,8,17
0,0,16200,20335,OO,8,8,18
0.142857142857143,2,89,162,OO,8,8,18
0.166666666666667,2,44,64,OO,8,8,18
0.571428571428571,8,87,198,OO,8,8,18
0.3125,5,200,434,OO,8,8,18
0.125,2,122,266,OO,8,8,18
0.375,6,186,365,OO,8,8,18
0.357142857142857,5,83,172,OO,8,8,18
0.6875,11,175,433,OO,8,8,18
0.416666666666667,5,48,80,OO,8,8,18
0.285714285714286,4,100,205,OO,8,8,18
0.1875,3,237,568,OO,8,8,18
0.25,3,41,89,OO,8,8,18
0.333333333333333,4,58,83,OO,8,8,18
0.3,3,19,15,OO,8,8,18
0.25,4,209,522,OO,8,8,18
0.214285714285714,3,105,247,OO,8,8,18
0.0714285714285714,1,61,109,OO,8,8,18
0.8125,13,181,407,OO,8,8,18
0.785714285714286,11,87,172,OO,8,8,18
0.857142857142857,12,45,82,OO,8,8,18
0.625,10,234,551,OO,8,8,18
0.7,7,17,16,OO,8,8,18
0.428571428571429,6,98,194,OO,8,8,18
0.583333333333333,7,39,79,OO,8,8,18
0.4375,7,218,485,OO,8,8,18
0.75,12,163,428,OO,8,8,18
0.0625,1,149,288,OO,8,8,18
0.5625,9,237,543,OO,8,8,18
0.833333333333333,10,26,45,OO,8,8,18
0.2,2,13,34,OO,8,8,18
0.75,9,36,69,OO,8,8,18
0.5,8,184,460,OO,8,8,18
0.5,7,123,232,OO,8,8,18
0.642857142857143,9,89,177,OO,8,8,18
0.5,5,26,37,OO,8,8,18
0.666666666666667,8,29,51,OO,8,8,18
0.5,6,48,89,OO,8,8,18
0.714285714285714,10,70,140,OO,8,8,18
0.125,1,4,9,OO,8,8,18
0.0833333333333333,1,22,42,OO,8,8,18
0.666666666666667,4,1,1,OO,8,8,18
0.4,4,11,28,OO,8,8,18
0.5,4,7,12,OO,8,8,18
0.6,6,14,22,OO,8,8,18
0.8,8,16,20,OO,8,8,18
0.875,14,88,206,OO,8,8,18
0.928571428571429,13,31,67,OO,8,8,18
0.1,1,13,11,OO,8,8,18
0.9375,15,84,212,OO,8,8,18
1,14,68,124,OO,8,8,18
1,16,206,445,OO,8,8,18
0.375,3,3,6,OO,8,8,18
0.916666666666667,11,14,19,OO,8,8,18
0.25,2,8,9,OO,8,8,18
0.9,9,10,12,OO,8,8,18
0.625,5,5,8,OO,8,8,18
0.75,6,5,4,OO,8,8,18
1,12,33,38,OO,8,8,18
0.875,7,1,7,OO,8,8,18
1,10,18,10,OO,8,8,18
0.5,3,4,0,OO,8,8,18
1,8,2,0,OO,8,8,18
0.166666666666667,1,2,0,OO,8,8,18
0.5,2,1,0,OO,8,8,18
0.25,1,1,0,OO,8,8,18
0,0,15254,18795,OO,80,8,17
0.214285714285714,3,190,381,OO,80,8,17
0.25,3,46,67,OO,80,8,17
0.3125,5,277,726,OO,80,8,17
0.0714285714285714,1,230,359,OO,80,8,17
0.1875,3,481,1062,OO,80,8,17
0.142857142857143,2,177,340,OO,80,8,17
0.25,4,410,777,OO,80,8,17
0.416666666666667,5,25,67,OO,80,8,17
0.1,1,10,11,OO,80,8,17
0.785714285714286,11,46,91,OO,80,8,17
0.166666666666667,2,49,98,OO,80,8,17
0.285714285714286,4,150,293,OO,80,8,17
0.0625,1,600,874,OO,80,8,17
0.0833333333333333,1,54,83,OO,80,8,17
0.75,12,143,316,OO,80,8,17
0.125,2,429,859,OO,80,8,17
0.333333333333333,4,15,71,OO,80,8,17
0.714285714285714,10,46,133,OO,80,8,17
1,14,2,5,OO,80,8,17
0.9375,15,18,33,OO,80,8,17
0.6875,11,145,359,OO,80,8,17
0.357142857142857,5,121,307,OO,80,8,17
0.833333333333333,10,8,9,OO,80,8,17
1,16,4,10,OO,80,8,17
0.875,14,75,144,OO,80,8,17
0.8125,13,79,149,OO,80,8,17
0.857142857142857,12,24,59,OO,80,8,17
0.642857142857143,9,62,145,OO,80,8,17
0.625,10,179,362,OO,80,8,17
0.5,8,259,608,OO,80,8,17
0.375,6,310,698,OO,80,8,17
0.428571428571429,6,136,254,OO,80,8,17
0.4375,7,281,639,OO,80,8,17
0.5,6,21,52,OO,80,8,17
0.666666666666667,8,14,24,OO,80,8,17
0.5625,9,199,428,OO,80,8,17
0.5,7,118,228,OO,80,8,17
0.9,9,1,3,OO,80,8,17
0.571428571428571,8,95,167,OO,80,8,17
0.583333333333333,7,18,42,OO,80,8,17
0.3,3,6,8,OO,80,8,17
0.916666666666667,11,3,1,OO,80,8,17
0.6,6,2,8,OO,80,8,17
0.928571428571429,13,6,12,OO,80,8,17
0.75,9,7,33,OO,80,8,17
0.2,2,7,13,OO,80,8,17
0.4,4,4,13,OO,80,8,17
0.625,5,1,1,OO,80,8,17
0.8,8,4,4,OO,80,8,17
0.5,5,3,9,OO,80,8,17
0.7,7,1,4,OO,80,8,17
0.375,3,1,1,OO,80,8,17
0.125,1,1,3,OO,80,8,17
0.5,4,1,0,OO,80,8,17
0,0,15985,19808,OO,80,8,18
0.285714285714286,4,147,307,OO,80,8,18
0.3,3,22,33,OO,80,8,18
0.25,3,65,110,OO,80,8,18
0.5625,9,207,528,OO,80,8,18
0.214285714285714,3,152,311,OO,80,8,18
0.625,10,170,399,OO,80,8,18
0.5,7,160,287,OO,80,8,18
0.0625,1,204,417,OO,80,8,18
0.4375,7,172,395,OO,80,8,18
0.571428571428571,8,148,334,OO,80,8,18
0.642857142857143,9,147,366,OO,80,8,18
0.333333333333333,4,63,135,OO,80,8,18
0.5,6,72,145,OO,80,8,18
0.3125,5,151,346,OO,80,8,18
0.25,4,143,343,OO,80,8,18
0.166666666666667,2,48,106,OO,80,8,18
0.666666666666667,8,64,130,OO,80,8,18
0.583333333333333,7,85,129,OO,80,8,18
0.357142857142857,5,98,267,OO,80,8,18
0.5,8,152,376,OO,80,8,18
0.75,12,129,293,OO,80,8,18
0.833333333333333,10,31,57,OO,80,8,18
0.785714285714286,11,93,155,OO,80,8,18
0.416666666666667,5,82,120,OO,80,8,18
0.428571428571429,6,138,287,OO,80,8,18
0.857142857142857,12,69,142,OO,80,8,18
0.714285714285714,10,134,263,OO,80,8,18
0.125,2,107,289,OO,80,8,18
0.8125,13,86,220,OO,80,8,18
0.6875,11,206,474,OO,80,8,18
0.142857142857143,2,114,243,OO,80,8,18
0.75,9,47,80,OO,80,8,18
0.0714285714285714,1,155,283,OO,80,8,18
0.875,14,96,210,OO,80,8,18
0.7,7,13,26,OO,80,8,18
0.75,6,6,8,OO,80,8,18
0.6,6,29,25,OO,80,8,18
0.125,1,8,14,OO,80,8,18
0.2,2,24,34,OO,80,8,18
0.1875,3,144,353,OO,80,8,18
0.8,8,14,15,OO,80,8,18
0.1,1,14,37,OO,80,8,18
0.0833333333333333,1,54,109,OO,80,8,18
0.5,5,24,45,OO,80,8,18
0.375,6,121,322,OO,80,8,18
0.5,4,9,9,OO,80,8,18
0.4,4,29,48,OO,80,8,18
0.9375,15,56,165,OO,80,8,18
0.928571428571429,13,55,95,OO,80,8,18
0.916666666666667,11,25,34,OO,80,8,18
0.25,2,10,10,OO,80,8,18
0.625,5,3,13,OO,80,8,18
1,10,8,12,OO,80,8,18
0.375,3,6,7,OO,80,8,18
0.875,7,4,5,OO,80,8,18
1,16,138,266,OO,80,8,18
0.333333333333333,2,2,2,OO,80,8,18
1,14,58,140,OO,80,8,18
1,12,34,41,OO,80,8,18
0.5,3,2,2,OO,80,8,18
1,8,4,2,OO,80,8,18
0.666666666666667,4,2,0,OO,80,8,18
0.9,9,5,8,OO,80,8,18
0.833333333333333,5,1,1,OO,80,8,18
0.5,2,1,0,OO,80,8,18
0.166666666666667,1,2,2,OO,80,8,18
1,6,1,0,OO,80,8,18
0,0,15424,19029,OO,81,8,17
0.125,2,392,786,OO,81,8,17
0.357142857142857,5,115,227,OO,81,8,17
0.3125,5,356,771,OO,81,8,17
0.4375,7,370,818,OO,81,8,17
0.25,4,330,783,OO,81,8,17
0.428571428571429,6,125,236,OO,81,8,17
0.5625,9,226,544,OO,81,8,17
0.571428571428571,8,79,154,OO,81,8,17
0.5,7,107,202,OO,81,8,17
0.5,6,21,41,OO,81,8,17
0.142857142857143,2,115,221,OO,81,8,17
0.1875,3,376,891,OO,81,8,17
0.214285714285714,3,107,241,OO,81,8,17
0.375,6,377,885,OO,81,8,17
0.0625,1,568,909,OO,81,8,17
0.625,10,234,484,OO,81,8,17
0.8125,13,121,210,OO,81,8,17
0.75,12,125,278,OO,81,8,17
0.875,14,43,94,OO,81,8,17
0.857142857142857,12,17,37,OO,81,8,17
0.6875,11,209,485,OO,81,8,17
0.642857142857143,9,59,127,OO,81,8,17
0.714285714285714,10,43,110,OO,81,8,17
0.166666666666667,2,21,42,OO,81,8,17
0.285714285714286,4,86,181,OO,81,8,17
0.0833333333333333,1,44,42,OO,81,8,17
0.7,7,0,3,OO,81,8,17
0.9375,15,26,57,OO,81,8,17
0.928571428571429,13,7,26,OO,81,8,17
0.416666666666667,5,15,38,OO,81,8,17
0.0714285714285714,1,176,281,OO,81,8,17
0.5,8,358,727,OO,81,8,17
0.333333333333333,4,19,40,OO,81,8,17
0.785714285714286,11,42,67,OO,81,8,17
0.75,9,3,7,OO,81,8,17
0.583333333333333,7,9,23,OO,81,8,17
0.666666666666667,8,13,14,OO,81,8,17
0.25,3,16,29,OO,81,8,17
0.916666666666667,11,3,5,OO,81,8,17
0.1,1,9,4,OO,81,8,17
0.3,3,1,5,OO,81,8,17
0.4,4,4,1,OO,81,8,17
1,16,39,51,OO,81,8,17
1,14,4,10,OO,81,8,17
0.833333333333333,10,4,8,OO,81,8,17
1,12,2,2,OO,81,8,17
0.25,2,0,1,OO,81,8,17
0.125,1,1,0,OO,81,8,17
0.5,5,3,4,OO,81,8,17
0.375,3,1,0,OO,81,8,17
0.6,6,0,2,OO,81,8,17
0.2,2,1,3,OO,81,8,17
1,10,1,0,OO,81,8,17
0.8,8,0,1,OO,81,8,17
0.875,7,1,0,OO,81,8,17
0.75,6,0,1,OO,81,8,17
0,0,16041,20147,OO,81,8,18
0.333333333333333,4,76,149,OO,81,8,18
0.0714285714285714,1,128,178,OO,81,8,18
0.0833333333333333,1,82,98,OO,81,8,18
0.5625,9,128,362,OO,81,8,18
0.4375,7,178,369,OO,81,8,18
0.125,2,100,194,OO,81,8,18
0.428571428571429,6,142,278,OO,81,8,18
0.5,5,45,72,OO,81,8,18
0.5,6,87,162,OO,81,8,18
0.5,7,177,326,OO,81,8,18
0.166666666666667,2,68,111,OO,81,8,18
0.285714285714286,4,136,294,OO,81,8,18
0.142857142857143,2,91,191,OO,81,8,18
0.3125,5,132,368,OO,81,8,18
0.357142857142857,5,106,269,OO,81,8,18
0.5,8,211,523,OO,81,8,18
0.25,4,158,436,OO,81,8,18
0.1,1,36,42,OO,81,8,18
0.0625,1,132,198,OO,81,8,18
0.416666666666667,5,63,137,OO,81,8,18
0.583333333333333,7,60,149,OO,81,8,18
0.375,6,120,306,OO,81,8,18
0.25,3,76,146,OO,81,8,18
0.625,10,141,399,OO,81,8,18
0.714285714285714,10,91,181,OO,81,8,18
0.75,12,125,326,OO,81,8,18
0.785714285714286,11,101,200,OO,81,8,18
0.7,7,29,36,OO,81,8,18
0.642857142857143,9,111,189,OO,81,8,18
0.571428571428571,8,140,245,OO,81,8,18
0.6875,11,124,306,OO,81,8,18
0.75,6,10,18,OO,81,8,18
0.8,8,21,25,OO,81,8,18
0.4,4,41,65,OO,81,8,18
0.214285714285714,3,153,311,OO,81,8,18
0.625,5,7,25,OO,81,8,18
0.2,2,27,53,OO,81,8,18
0.375,3,20,19,OO,81,8,18
0.75,9,43,88,OO,81,8,18
0.8125,13,119,285,OO,81,8,18
0.1875,3,133,381,OO,81,8,18
0.3,3,30,60,OO,81,8,18
0.125,1,8,28,OO,81,8,18
0.666666666666667,8,60,101,OO,81,8,18
0.857142857142857,12,63,124,OO,81,8,18
0.5,4,14,16,OO,81,8,18
0.6,6,43,52,OO,81,8,18
0.25,2,16,23,OO,81,8,18
0.833333333333333,10,39,69,OO,81,8,18
0.9375,15,56,149,OO,81,8,18
0.928571428571429,13,38,91,OO,81,8,18
0.9,9,19,27,OO,81,8,18
0.875,14,76,126,OO,81,8,18
1,14,84,156,OO,81,8,18
1,16,178,378,OO,81,8,18
0.916666666666667,11,24,45,OO,81,8,18
1,12,38,72,OO,81,8,18
0.833333333333333,5,2,2,OO,81,8,18
0.875,7,6,8,OO,81,8,18
0.5,2,0,2,OO,81,8,18
0.666666666666667,4,5,8,OO,81,8,18
1,10,19,21,OO,81,8,18
1,8,9,8,OO,81,8,18
0.333333333333333,2,2,2,OO,81,8,18
1,4,4,2,OO,81,8,18
0.166666666666667,1,0,4,OO,81,8,18
1,6,2,0,OO,81,8,18
0.25,1,0,2,OO,81,8,18
0.5,3,4,5,OO,81,8,18
0,0,15254,18826,OO,82,8,17
0.125,2,402,831,OO,82,8,17
0.416666666666667,5,27,51,OO,82,8,17
0.3125,5,468,1055,OO,82,8,17
0.4375,7,368,755,OO,82,8,17
0.285714285714286,4,126,240,OO,82,8,17
0.5,7,122,261,OO,82,8,17
0.571428571428571,8,82,204,OO,82,8,17
0.428571428571429,6,127,235,OO,82,8,17
0.5,6,26,48,OO,82,8,17
0.0625,1,579,781,OO,82,8,17
0.214285714285714,3,147,288,OO,82,8,17
0.142857142857143,2,116,265,OO,82,8,17
0.5625,9,301,609,OO,82,8,17
0.0833333333333333,1,33,53,OO,82,8,17
0.1875,3,437,965,OO,82,8,17
0.5,8,285,656,OO,82,8,17
0.357142857142857,5,144,306,OO,82,8,17
0.8125,13,99,219,OO,82,8,17
0.0714285714285714,1,167,250,OO,82,8,17
0.25,4,324,686,OO,82,8,17
0.642857142857143,9,76,140,OO,82,8,17
0.6875,11,145,362,OO,82,8,17
0.714285714285714,10,47,107,OO,82,8,17
0.75,12,112,230,OO,82,8,17
0.625,10,198,440,OO,82,8,17
0.75,9,7,14,OO,82,8,17
0.375,6,362,819,OO,82,8,17
0.166666666666667,2,19,46,OO,82,8,17
0.333333333333333,4,29,47,OO,82,8,17
0.666666666666667,8,12,18,OO,82,8,17
0.25,3,27,52,OO,82,8,17
0.875,14,56,101,OO,82,8,17
0.2,2,8,11,OO,82,8,17
0.785714285714286,11,22,70,OO,82,8,17
0.5,4,1,0,OO,82,8,17
0.857142857142857,12,10,30,OO,82,8,17
0.833333333333333,10,3,12,OO,82,8,17
0.583333333333333,7,13,36,OO,82,8,17
0.1,1,6,9,OO,82,8,17
0.3,3,4,7,OO,82,8,17
0.5,5,3,10,OO,82,8,17
0.9375,15,29,47,OO,82,8,17
0.6,6,1,3,OO,82,8,17
1,16,6,12,OO,82,8,17
0.9,9,1,0,OO,82,8,17
0.928571428571429,13,7,9,OO,82,8,17
0.4,4,5,8,OO,82,8,17
0.916666666666667,11,2,1,OO,82,8,17
1,6,1,0,OO,82,8,17
1,12,1,1,OO,82,8,17
1,14,1,3,OO,82,8,17
0.7,7,0,4,OO,82,8,17
0.625,5,0,1,OO,82,8,17
0.375,3,0,2,OO,82,8,17
0.125,1,0,1,OO,82,8,17
0.8,8,0,1,OO,82,8,17
0,0,15938,19682,OO,82,8,18
0.357142857142857,5,124,275,OO,82,8,18
0.1875,3,151,419,OO,82,8,18
0.214285714285714,3,100,191,OO,82,8,18
0.6875,11,190,429,OO,82,8,18
0.5625,9,215,560,OO,82,8,18
0.571428571428571,8,113,247,OO,82,8,18
0.642857142857143,9,127,230,OO,82,8,18
0.5,7,172,301,OO,82,8,18
0.4375,7,207,510,OO,82,8,18
0.583333333333333,7,49,72,OO,82,8,18
0.25,3,42,80,OO,82,8,18
0.142857142857143,2,106,223,OO,82,8,18
0.375,6,223,492,OO,82,8,18
0.166666666666667,2,62,84,OO,82,8,18
0.5,6,61,120,OO,82,8,18
0.75,9,30,56,OO,82,8,18
0.416666666666667,5,66,129,OO,82,8,18
0.5,8,267,631,OO,82,8,18
0.625,10,209,489,OO,82,8,18
0.666666666666667,8,34,68,OO,82,8,18
0.3125,5,182,377,OO,82,8,18
0.125,2,184,378,OO,82,8,18
0.285714285714286,4,100,221,OO,82,8,18
0.428571428571429,6,134,297,OO,82,8,18
0.0714285714285714,1,137,270,OO,82,8,18
0.25,4,140,418,OO,82,8,18
0.333333333333333,4,42,80,OO,82,8,18
0.4,4,16,33,OO,82,8,18
0.714285714285714,10,91,166,OO,82,8,18
0.0833333333333333,1,45,107,OO,82,8,18
0.0625,1,235,491,OO,82,8,18
0.1,1,17,39,OO,82,8,18
0.3,3,7,32,OO,82,8,18
0.833333333333333,10,29,42,OO,82,8,18
0.75,12,140,298,OO,82,8,18
0.8,8,10,19,OO,82,8,18
0.9,9,7,11,OO,82,8,18
0.5,5,24,30,OO,82,8,18
0.8125,13,102,255,OO,82,8,18
0.6,6,27,24,OO,82,8,18
0.125,1,4,11,OO,82,8,18
0.2,2,13,23,OO,82,8,18
0.857142857142857,12,62,137,OO,82,8,18
0.875,14,132,305,OO,82,8,18
0.7,7,12,17,OO,82,8,18
0.928571428571429,13,51,79,OO,82,8,18
